83 [7,4,1,5,6,9,3,8,2,2,5,9,1,3,8,6,7,4,6,3,8,2,4,7,5,9,1,8,7,3,4,5,2,1,6,9,4,6,5,8,9,1,2,3,7,9,1,2,6,7,3,8,4,5,1,2,7,9,8,6,4,5,3,3,8,4,7,2,5,9,1,6,5,9,6,3,1,4,7,2,8] 49 173
84 [7,5,3,9,6,1,2,8,4,8,9,4,3,7,2,1,5,6,2,1,6,8,5,4,7,9,3,9,2,1,7,3,8,6,4,5,4,3,8,5,1,6,9,7,2,5,6,7,2,4,9,8,3,1,1,7,5,6,8,3,4,2,9,6,8,2,4,9,5,3,1,7,3,4,9,1,2,7,5,6,8] 52 221
85 [6,2,9,8,3,5,7,4,1,4,7,3,9,2,1,8,6,5,5,1,8,7,4,6,9,2,3,2,3,5,1,6,7,4,8,9,9,6,7,3,8,4,1,5,2,8,4,1,2,5,9,6,3,7,1,8,4,5,7,3,2,9,6,3,9,2,6,1,8,5,7,4,7,5,6,4,9,2,3,1,8] 56 2605
86 [1,8,2,7,4,9,3,6,5,5,3,4,1,2,6,7,9,8,7,6,9,3,8,5,2,1,4,4,9,1,5,3,2,8,7,6,2,5,8,9,6,7,1,4,3,3,7,6,4,1,8,9,5,2,8,1,7,2,5,4,6,3,9,6,4,3,8,9,1,5,2,7,9,2,5,6,7,3,4,8,1] 41 457
87 [1,8,3,9,6,2,5,7,4,4,5,7,1,3,8,2,6,9,2,9,6,4,7,5,3,1,8,6,2,1,3,8,9,7,4,5,7,3,5,2,1,4,8,9,6,9,4,8,6,5,7,1,3,2,8,1,4,5,9,3,6,2,7,5,6,2,7,4,1,9,8,3,3,7,9,8,2,6,4,5,1] 38 60
88 [4,3,9,1,6,7,2,5,8,6,1,7,2,8,5,4,3,9,5,2,8,3,9,4,7,6,1,2,9,3,4,5,8,6,1,7,1,7,5,6,2,9,3,8,4,8,6,4,7,1,3,5,9,2,3,4,6,9,7,1,8,2,5,7,8,1,5,3,2,9,4,6,9,5,2,8,4,6,1,7,3] 37 297
89 [8,1,3,2,4,9,6,7,5,6,7,2,8,5,3,4,1,9,4,9,5,1,7,6,2,8,3,3,6,9,5,2,1,8,4,7,2,4,7,6,3,8,5,9,1,5,8,1,4,9,7,3,2,6,9,3,4,7,8,5,1,6,2,1,5,8,9,6,2,7,3,4,7,2,6,3,1,4,9,5,8] 47 76
90 [7,6,1,5,2,4,9,8,3,3,4,5,9,6,8,7,2,1,2,8,9,3,7,1,6,5,4,1,2,8,7,5,6,3,4,9,4,7,3,1,8,9,5,6,2,5,9,6,2,4,3,8,1,7,8,5,7,4,9,2,1,3,6,6,3,2,8,1,7,4,9,5,9,1,4,6,3,5,2,7,8] 56 1050
91 [4,1,8,6,3,5,2,9,7,7,2,9,1,8,4,5,3,6,3,6,5,7,9,2,1,4,8,9,4,3,2,6,7,8,5,1,5,7,6,3,1,8,9,2,4,2,8,1,4,5,9,6,7,3,6,3,7,5,2,1,4,8,9,8,5,4,9,7,6,3,1,2,1,9,2,8,4,3,7,6,5] 33 19
92 [6,7,4,8,2,1,5,3,9,8,2,9,4,5,3,1,7,6,3,1,5,6,9,7,2,8,4,5,6,3,9,7,2,4,1,8,4,9,1,3,8,6,7,2,5,2,8,7,5,1,4,6,9,3,7,4,8,1,6,9,3,5,2,1,5,6,2,3,8,9,4,7,9,3,2,7,4,5,8,6,1] 42 55
93 [2,4,5,8,9,1,6,7,3,7,1,6,3,2,4,9,8,5,9,8,3,7,6,5,4,2,1,1,9,8,2,7,3,5,4,6,5,2,4,1,8,6,7,3,9,6,3,7,4,5,9,2,1,8,8,7,9,5,1,2,3,6,4,3,5,2,6,4,8,1,9,7,4,6,1,9,3,7,8,5,2] 39 149
94 [8,5,7,2,9,4,1,3,6,1,3,6,5,8,7,9,4,2,4,2,9,3,6,1,8,5,7,7,9,4,8,2,3,6,1,5,3,1,2,6,7,5,4,8,9,6,8,5,4,1,9,7,2,3,5,6,1,9,4,2,3,7,8,2,7,8,1,3,6,5,9,4,9,4,3,7,5,8,2,6,1] 57 48
95 [8,6,5,9,3,4,7,2,1,7,2,3,6,5,1,4,9,8,9,4,1,2,7,8,6,5,3,3,9,4,7,6,5,8,1,2,5,8,7,1,9,2,3,6,4,6,1,2,4,8,3,5,7,9,4,7,8,5,2,9,1,3,6,2,3,6,8,1,7,9,4,5,1,5,9,3,4,6,2,8,7] 42 234
96 [5,8,4,6,2,9,3,7,1,1,7,3,4,5,8,6,2,9,2,9,6,7,1,3,8,4,5,7,2,8,1,4,6,5,9,3,4,5,1,3,9,2,7,6,8,3,6,9,5,8,7,2,1,4,9,3,2,8,7,4,1,5,6,8,4,5,2,6,1,9,3,7,6,1,7,9,3,5,4,8,2] 41 46
97 [7,2,8,5,6,3,9,1,4,6,3,9,2,4,1,7,5,8,4,1,5,8,9,7,2,3,6,9,5,7,4,3,8,1,6,2,1,6,4,7,5,2,3,8,9,2,8,3,6,1,9,4,7,5,3,9,2,1,8,5,6,4,7,5,4,1,9,7,6,8,2,3,8,7,6,3,2,4,5,9,1] 42 67
98 [3,6,4,5,1,7,2,9,8,7,5,9,2,8,4,3,6,1,2,1,8,6,3,9,5,4,7,4,3,7,8,6,2,1,5,9,6,8,2,9,5,1,7,3,4,1,9,5,7,4,3,6,8,2,5,4,1,3,7,8,9,2,6,8,2,3,1,9,6,4,7,5,9,7,6,4,2,5,8,1,3] 51 76
99 [3,8,7,4,6,1,9,5,2,5,1,4,8,9,2,6,7,3,6,9,2,5,3,7,4,8,1,7,5,8,6,2,9,1,3,4,1,3,6,7,8,4,2,9,5,4,2,9,1,5,3,7,6,8,9,7,5,2,4,8,3,1,6,2,6,1,3,7,5,8,4,9,8,4,3,9,1,6,5,2,7] 37 58
100 [3,2,8,9,1,7,5,6,4,6,5,9,2,8,4,7,1,3,1,7,4,3,6,5,9,2,8,7,3,5,6,4,1,2,8,9,9,6,1,8,5,2,4,3,7,4,8,2,7,3,9,6,5,1,2,9,3,5,7,8,1,4,6,8,1,7,4,2,6,3,9,5,5,4,6,1,9,3,8,7,2] 44 233
101 [4,7,3,6,9,8,2,5,1,5,6,9,4,2,1,7,8,3,2,8,1,7,3,5,4,6,9,9,3,6,5,7,2,8,1,4,1,2,5,3,8,4,9,7,6,8,4,7,9,1,6,3,2,5,6,9,4,8,5,7,1,3,2,7,5,2,1,4,3,6,9,8,3,1,8,2,6,9,5,4,7] 47 211
102 [5,4,1,9,3,6,7,8,2,9,8,6,2,1,7,4,3,5,7,2,3,5,8,4,9,6,1,1,5,8,4,9,2,6,7,3,3,6,2,7,5,8,1,9,4,4,9,7,1,6,3,2,5,8,2,3,5,6,7,1,8,4,9,6,1,9,8,4,5,3,2,7,8,7,4,3,2,9,5,1,6] 44 332
103 [2,4,1,8,7,3,6,9,5,7,5,3,9,2,6,1,4,8,8,6,9,1,4,5,7,3,2,3,2,6,7,1,8,9,5,4,1,9,7,2,5,4,8,6,3,4,8,5,3,6,9,2,7,1,9,1,2,4,3,7,5,8,6,6,3,8,5,9,1,4,2,7,5,7,4,6,8,2,3,1,9] 53 18
104 [7,8,1,9,5,4,2,6,3,6,3,4,1,7,2,8,9,5,2,5,9,3,6,8,4,1,7,8,9,6,4,1,3,5,7,2,3,4,7,6,2,5,9,8,1,1,2,5,8,9,7,6,3,4,5,1,3,2,8,6,7,4,9,9,7,8,5,4,1,3,2,6,4,6,2,7,3,9,1,5,8] 49 190
105 [9,4,6,1,8,5,2,7,3,5,7,1,4,2,3,8,9,6,3,2,8,7,6,9,1,4,5,2,1,4,8,9,6,5,3,7,8,6,5,2,3,7,4,1,9,7,3,9,5,1,4,6,2,8,4,5,3,6,7,1,9,8,2,6,8,7,9,4,2,3,5,1,1,9,2,3,5,8,7,6,4] 57 215
106 [3,4,7,2,9,5,8,1,6,1,8,2,4,3,6,5,9,7,6,9,5,8,7,1,2,3,4,2,1,8,9,4,3,6,7,5,9,5,3,6,8,7,1,4,2,4,7,6,1,5,2,3,8,9,8,3,9,5,2,4,7,6,1,7,2,1,3,6,9,4,5,8,5,6,4,7,1,8,9,2,3] 50 133
107 [7,9,4,2,6,8,3,5,1,3,6,1,9,4,5,2,7,8,2,8,5,3,7,1,9,6,4,1,2,6,8,5,7,4,9,3,5,3,9,6,2,4,1,8,7,4,7,8,1,3,9,5,2,6,6,4,2,7,9,3,8,1,5,8,5,7,4,1,2,6,3,9,9,1,3,5,8,6,7,4,2] 50 180
108 [4,2,7,5,9,1,3,6,8,9,3,6,4,2,8,5,7,1,1,5,8,3,7,6,9,4,2,3,7,2,8,4,5,6,1,9,8,4,5,1,6,9,2,3,7,6,9,1,7,3,2,4,8,5,2,6,3,9,8,7,1,5,4,5,8,4,2,1,3,7,9,6,7,1,9,6,5,4,8,2,3] 44 112
109 [4,1,9,6,7,5,2,3,8,2,3,8,1,4,9,5,6,7,5,6,7,3,2,8,1,9,4,3,2,1,8,5,6,7,4,9,9,8,4,7,3,1,6,2,5,7,5,6,2,9,4,3,8,1,6,4,5,9,1,3,8,7,2,1,7,3,4,8,2,9,5,6,8,9,2,5,6,7,4,1,3] 45 24
110 [4,2,6,9,7,1,5,8,3,1,5,9,6,3,8,2,4,7,3,8,7,4,5,2,9,6,1,2,7,1,8,6,9,3,5,4,6,9,4,3,2,5,7,1,8,8,3,5,7,1,4,6,2,9,5,6,3,1,4,7,8,9,2,7,4,8,2,9,6,1,3,5,9,1,2,5,8,3,4,7,6] 47 935
111 [8,1,3,9,4,6,7,5,2,2,5,6,7,8,3,4,9,1,9,7,4,1,5,2,3,6,8,5,3,2,6,1,7,8,4,9,6,9,8,3,2,4,5,1,7,7,4,1,8,9,5,6,2,3,3,6,9,5,7,1,2,8,4,4,8,7,2,6,9,1,3,5,1,2,5,4,3,8,9,7,6] 41 183
112 [8,6,3,5,2,4,7,1,9,9,1,2,7,6,3,8,5,4,7,4,5,8,1,9,6,2,3,1,7,6,2,4,8,9,3,5,2,9,4,6,3,5,1,8,7,3,5,8,1,9,7,2,4,6,6,8,7,3,5,2,4,9,1,4,3,1,9,8,6,5,7,2,5,2,9,4,7,1,3,6,8] 45 47
113 [6,2,7,8,4,1,5,3,9,4,3,8,7,9,5,2,1,6,5,1,9,3,2,6,4,8,7,2,9,3,6,5,4,1,7,8,8,6,4,1,7,9,3,5,2,7,5,1,2,3,8,6,9,4,3,8,2,4,1,7,9,6,5,1,7,5,9,6,2,8,4,3,9,4,6,5,8,3,7,2,1] 53 83
114 [9,1,5,4,6,8,7,2,3,3,8,7,5,1,2,4,9,6,2,6,4,7,3,9,1,8,5,4,3,9,6,8,5,2,7,1,7,2,6,3,4,1,9,5,8,1,5,8,9,2,7,6,3,4,6,9,2,1,5,3,8,4,7,8,4,3,2,7,6,5,1,9,5,7,1,8,9,4,3,6,2] 49 24
115 [2,3,8,6,7,9,1,4,5,5,6,9,8,4,1,2,7,3,7,1,4,5,3,2,8,6,9,1,2,7,3,8,6,5,9,4,6,8,5,9,2,4,3,1,7,4,9,3,7,1,5,6,2,8,8,5,1,4,6,7,9,3,2,3,4,6,2,9,8,7,5,1,9,7,2,1,5,3,4,8,6] 42 51
116 [3,9,5,2,7,1,6,8,4,2,6,7,5,8,4,3,9,1,8,1,4,9,6,3,5,2,7,1,8,2,7,3,9,4,6,5,5,3,6,1,4,8,9,7,2,4,7,9,6,2,5,8,1,3,6,5,1,4,9,2,7,3,8,9,2,3,8,5,7,1,4,6,7,4,8,3,1,6,2,5,9] 49 29
117 [3,9,2,8,7,1,4,5,6,1,6,5,9,4,3,2,8,7,4,8,7,5,6,2,9,3,1,8,5,6,7,3,9,1,2,4,2,3,9,6,1,4,5,7,8,7,4,1,2,5,8,3,6,9,5,2,4,1,8,7,6,9,3,9,7,3,4,2,6,8,1,5,6,1,8,3,9,5,7,4,2] 41 175
118 [9,8,6,2,7,1,3,4,5,4,5,3,6,9,8,2,1,7,2,7,1,3,5,4,8,9,6,1,9,5,8,2,3,7,6,4,8,2,7,4,6,9,1,5,3,6,3,4,7,1,5,9,8,2,7,6,9,5,8,2,4,3,1,5,4,8,1,3,7,6,2,9,3,1,2,9,4,6,5,7,8] 48 465
119 [1,4,3,2,8,6,9,5,7,8,6,2,7,5,9,4,1,3,5,9,7,4,3,1,6,2,8,7,3,6,9,2,5,1,8,4,2,1,5,6,4,8,3,7,9,4,8,9,3,1,7,5,6,2,9,7,4,5,6,2,8,3,1,6,2,1,8,9,3,7,4,5,3,5,8,1,7,4,2,9,6] 52 260
120 [6,3,5,2,7,9,8,1,4,4,8,9,3,1,5,2,7,6,2,1,7,4,8,6,9,3,5,9,6,2,8,3,7,4,5,1,5,7,3,9,4,1,6,8,2,8,4,1,5,6,2,3,9,7,7,9,4,1,2,8,5,6,3,1,2,8,6,5,3,7,4,9,3,5,6,7,9,4,1,2,8] 52 93
121 [3,4,6,2,7,8,9,1,5,9,8,2,6,1,5,4,3,7,1,7,5,9,4,3,6,2,8,6,2,4,1,5,9,7,8,3,5,1,3,8,6,7,2,4,9,8,9,7,4,3,2,5,6,1,2,3,1,7,9,4,8,5,6,4,5,9,3,8,6,1,7,2,7,6,8,5,2,1,3,9,4] 44 35
122 [3,9,5,2,6,8,7,4,1,8,4,6,9,1,7,3,2,5,7,1,2,4,5,3,8,9,6,4,5,8,3,7,6,9,1,2,6,2,9,1,8,4,5,7,3,1,3,7,5,9,2,4,6,8,5,7,3,6,4,1,2,8,9,2,8,1,7,3,9,6,5,4,9,6,4,8,2,5,1,3,7] 36 99
123 [7,5,1,9,6,3,8,4,2,2,6,4,8,1,7,9,3,5,3,9,8,2,4,5,7,6,1,6,3,2,5,8,1,4,7,9,8,7,5,4,9,2,3,1,6,4,1,9,3,7,6,5,2,8,1,2,3,7,5,9,6,8,4,5,8,7,6,2,4,1,9,3,9,4,6,1,3,8,2,5,7] 63 891
124 [9,7,6,2,8,4,5,1,3,2,4,5,9,3,1,6,7,8,8,3,1,7,6,5,4,9,2,5,2,3,1,9,7,8,4,6,1,9,8,6,4,3,2,5,7,7,6,4,5,2,8,1,3,9,3,1,7,8,5,6,9,2,4,4,8,9,3,1,2,7,6,5,6,5,2,4,7,9,3,8,1] 43 105
125 [5,6,3,8,9,7,1,4,2,9,8,7,1,2,4,6,5,3,4,1,2,5,6,3,7,8,9,3,4,9,6,8,5,2,7,1,7,5,6,4,1,2,9,3,8,8,2,1,7,3,9,4,6,5,1,3,4,9,7,8,5,2,6,6,7,8,2,5,1,3,9,4,2,9,5,3,4,6,8,1,7] 52 199
126 [2,5,4,3,1,6,9,7,8,1,8,6,4,9,7,5,3,2,7,9,3,2,5,8,1,4,6,8,7,9,1,2,5,4,6,3,3,2,1,6,8,4,7,5,9,4,6,5,9,7,3,8,2,1,9,3,7,8,4,2,6,1,5,5,1,2,7,6,9,3,8,4,6,4,8,5,3,1,2,9,7] 46 261
127 [4,8,5,7,2,1,6,3,9,3,7,2,6,9,4,1,5,8,1,6,9,5,3,8,7,2,4,5,1,3,8,4,6,2,9,7,7,4,8,9,5,2,3,6,1,9,2,6,1,7,3,8,4,5,2,5,4,3,1,7,9,8,6,8,9,7,2,6,5,4,1,3,6,3,1,4,8,9,5,7,2] 48 26
128 [9,2,6,5,1,8,7,3,4,8,1,3,4,7,2,6,5,9,5,7,4,6,9,3,2,1,8,2,4,5,3,8,6,9,7,1,3,9,1,2,5,7,8,4,6,7,6,8,9,4,1,3,2,5,1,3,7,8,6,5,4,9,2,6,5,9,7,2,4,1,8,3,4,8,2,1,3,9,5,6,7] 42 7
129 [2,3,6,7,5,1,4,8,9,5,8,9,3,4,2,1,7,6,4,7,1,9,6,8,3,2,5,7,2,8,6,9,4,5,1,3,1,5,4,8,3,7,6,9,2,6,9,3,1,2,5,7,4,8,3,6,2,4,7,9,8,5,1,9,1,7,5,8,3,2,6,4,8,4,5,2,1,6,9,3,7] 46 120
130 [2,8,3,7,5,6,1,9,4,1,4,7,2,3,9,5,8,6,5,6,9,8,4,1,2,3,7,7,5,1,4,9,2,8,6,3,9,3,6,5,8,7,4,2,1,8,2,4,6,1,3,7,5,9,6,7,5,3,2,4,9,1,8,4,9,2,1,6,8,3,7,5,3,1,8,9,7,5,6,4,2] 48 37
131 [1,6,4,2,5,3,9,8,7,9,7,8,4,6,1,3,5,2,5,2,3,7,9,8,4,6,1,4,1,6,3,8,9,7,2,5,8,5,2,6,4,7,1,3,9,7,3,9,5,1,2,8,4,6,2,4,7,9,3,5,6,1,8,6,9,1,8,2,4,5,7,3,3,8,5,1,7,6,2,9,4] 37 692
132 [6,2,1,7,5,4,9,8,3,8,4,5,2,9,3,6,7,1,9,3,7,8,6,1,5,4,2,3,5,2,6,4,9,8,1,7,4,7,9,5,1,8,3,2,6,1,8,6,3,2,7,4,5,9,7,9,4,1,8,6,2,3,5,2,1,8,9,3,5,7,6,4,5,6,3,4,7,2,1,9,8] 47 70
133 [6,4,9,2,7,8,1,3,5,1,2,3,5,6,9,7,4,8,5,8,7,3,1,4,2,6,9,4,5,1,8,9,7,3,2,6,8,9,2,1,3,6,5,7,4,7,3,6,4,2,5,8,9,1,2,7,4,6,5,1,9,8,3,3,6,5,9,8,2,4,1,7,9,1,8,7,4,3,6,5,2] 43 76
134 [2,9,3,8,1,7,4,5,6,5,1,4,3,9,6,7,8,2,6,8,7,4,2,5,9,3,1,7,5,2,6,3,8,1,9,4,9,6,1,2,5,4,8,7,3,4,3,8,9,7,1,6,2,5,8,4,5,7,6,3,2,1,9,1,2,6,5,8,9,3,4,7,3,7,9,1,4,2,5,6,8] 36 179
135 [3,5,7,8,1,2,4,9,6,8,9,2,4,5,6,1,7,3,6,4,1,9,7,3,5,8,2,4,7,8,1,3,9,6,2,5,1,3,6,5,2,7,8,4,9,9,2,5,6,8,4,3,1,7,7,6,4,3,9,1,2,5,8,2,8,3,7,4,5,9,6,1,5,1,9,2,6,8,7,3,4] 32 25
136 [9,6,7,5,8,4,1,2,3,5,8,3,2,7,1,6,4,9,4,2,1,9,3,6,8,7,5,7,3,2,6,5,8,9,1,4,6,5,4,7,1,9,2,3,8,1,9,8,3,4,2,5,6,7,8,4,5,1,2,7,3,9,6,2,7,6,8,9,3,4,5,1,3,1,9,4,6,5,7,8,2] 37 290
137 [3,9,7,2,1,5,8,4,6,5,8,4,6,3,7,9,2,1,6,2,1,4,8,9,5,7,3,4,1,9,5,2,6,3,8,7,7,3,2,8,4,1,6,9,5,8,5,6,7,9,3,4,1,2,9,6,3,1,7,8,2,5,4,2,7,8,3,5,4,1,6,9,1,4,5,9,6,2,7,3,8] 40 49
138 [4,3,8,9,1,5,7,6,2,1,7,5,6,2,4,8,3,9,6,9,2,8,3,7,4,5,1,7,1,6,4,9,3,2,8,5,5,2,3,7,6,8,9,1,4,8,4,9,2,5,1,6,7,3,9,8,1,3,4,6,5,2,7,3,6,4,5,7,2,1,9,8,2,5,7,1,8,9,3,4,6] 44 11
139 [4,3,2,9,6,8,1,5,7,8,5,6,3,7,1,2,4,9,1,7,9,2,4,5,8,6,3,3,2,5,6,8,4,7,9,1,9,6,8,7,1,3,5,2,4,7,4,1,5,2,9,6,3,8,2,9,7,8,3,6,4,1,5,6,1,3,4,5,7,9,8,2,5,8,4,1,9,2,3,7,6] 52 216
140 [7,5,9,1,4,8,6,2,3,6,3,4,7,9,2,5,8,1,2,8,1,3,6,5,4,7,9,8,9,7,6,5,4,3,1,2,1,4,5,9,2,3,7,6,8,3,2,6,8,7,1,9,5,4,9,7,3,2,8,6,1,4,5,4,1,2,5,3,7,8,9,6,5,6,8,4,1,9,2,3,7] 37 38
141 [4,8,7,3,5,9,2,1,6,5,9,2,1,4,6,8,7,3,1,6,3,8,2,7,4,9,5,6,4,9,5,1,3,7,8,2,3,1,5,7,8,2,9,6,4,2,7,8,6,9,4,3,5,1,8,5,4,2,7,1,6,3,9,9,3,1,4,6,8,5,2,7,7,2,6,9,3,5,1,4,8] 49 76
142 [5,1,7,3,9,8,6,4,2,6,3,8,2,5,4,9,7,1,4,2,9,1,7,6,5,8,3,1,8,2,9,3,5,4,6,7,9,6,3,8,4,7,2,1,5,7,4,5,6,2,1,8,3,9,3,7,4,5,8,9,1,2,6,2,5,1,4,6,3,7,9,8,8,9,6,7,1,2,3,5,4] 45 926
143 [6,8,2,4,7,1,9,3,5,7,5,9,8,6,3,1,4,2,3,1,4,2,9,5,8,6,7,9,4,7,5,1,8,3,2,6,2,3,5,6,4,9,7,8,1,1,6,8,7,3,2,5,9,4,5,7,6,3,8,4,2,1,9,8,2,1,9,5,6,4,7,3,4,9,3,1,2,7,6,5,8] 43 190
144 [4,9,6,1,5,3,2,7,8,1,2,7,8,6,4,3,9,5,3,8,5,2,9,7,1,6,4,7,5,9,4,3,2,8,1,6,2,6,4,9,1,8,7,5,3,8,3,1,5,7,6,9,4,2,5,7,2,6,8,9,4,3,1,9,1,8,3,4,5,6,2,7,6,4,3,7,2,1,5,8,9] 37 45
145 [7,1,4,6,5,8,3,2,9,6,3,9,7,1,2,8,5,4,5,2,8,3,9,4,1,6,7,1,8,7,5,2,3,9,4,6,3,5,6,1,4,9,2,7,8,9,4,2,8,7,6,5,3,1,4,9,5,2,6,1,7,8,3,8,7,1,4,3,5,6,9,2,2,6,3,9,8,7,4,1,5] 54 187
146 [7,9,3,1,8,5,6,2,4,1,2,8,4,3,6,7,9,5,5,6,4,7,9,2,8,3,1,8,4,1,9,2,3,5,6,7,9,7,6,8,5,1,3,4,2,3,5,2,6,7,4,1,8,9,2,1,7,3,4,8,9,5,6,4,8,9,5,6,7,2,1,3,6,3,5,2,1,9,4,7,8] 49 189
147 [5,7,1,6,9,8,4,3,2,4,6,3,1,2,7,5,9,8,9,8,2,4,3,5,6,1,7,2,1,9,7,8,6,3,5,4,8,5,6,2,4,3,9,7,1,7,3,4,9,5,1,8,2,6,6,9,5,8,7,2,1,4,3,3,2,8,5,1,4,7,6,9,1,4,7,3,6,9,2,8,5] 37 25
148 [6,1,2,7,8,9,3,5,4,8,9,3,4,6,5,7,2,1,4,7,5,3,2,1,9,6,8,9,3,1,8,5,7,2,4,6,7,2,6,1,4,3,8,9,5,5,8,4,2,9,6,1,7,3,3,4,7,5,1,2,6,8,9,1,5,9,6,7,8,4,3,2,2,6,8,9,3,4,5,1,7] 54 94
149 [4,3,5,8,1,6,9,2,7,1,2,9,4,5,7,8,6,3,6,7,8,2,3,9,4,1,5,8,5,4,6,7,2,3,9,1,3,6,1,5,9,4,2,7,8,2,9,7,1,8,3,6,5,4,9,1,6,7,4,8,5,3,2,5,8,3,9,2,1,7,4,6,7,4,2,3,6,5,1,8,9] 50 85
150 [7,5,1,9,2,4,8,3,6,2,6,4,1,3,8,9,5,7,3,8,9,6,7,5,1,4,2,6,1,2,8,5,3,4,7,9,4,3,5,7,6,9,2,8,1,8,9,7,2,4,1,5,6,3,1,7,3,5,8,2,6,9,4,9,4,8,3,1,6,7,2,5,5,2,6,4,9,7,3,1,8] 53 326
151 [2,6,7,5,3,1,8,9,4,5,3,1,9,4,8,2,7,6,9,8,4,6,2,7,1,3,5,4,7,3,2,1,5,6,8,9,8,5,2,7,6,9,3,4,1,6,1,9,3,8,4,7,5,2,1,4,6,8,9,3,5,2,7,3,2,5,4,7,6,9,1,8,7,9,8,1,5,2,4,6,3] 30 169
152 [6,8,4,3,5,7,9,1,2,5,9,1,2,6,8,7,4,3,3,2,7,9,1,4,8,6,5,1,3,5,6,8,2,4,9,7,9,7,8,1,4,5,2,3,6,2,4,6,7,3,9,5,8,1,8,5,3,4,2,1,6,7,9,4,6,9,5,7,3,1,2,8,7,1,2,8,9,6,3,5,4] 53 1031
153 [2,6,8,4,3,5,9,1,7,4,1,3,6,7,9,2,8,5,5,9,7,2,1,8,6,4,3,8,7,9,1,2,6,5,3,4,1,5,4,8,9,3,7,6,2,3,2,6,5,4,7,8,9,1,9,4,5,7,6,1,3,2,8,6,8,2,3,5,4,1,7,9,7,3,1,9,8,2,4,5,6] 43 25
154 [4,1,7,5,3,6,2,9,8,9,5,3,7,2,8,6,1,4,6,2,8,4,9,1,5,7,3,8,6,1,3,5,2,7,4,9,7,9,2,6,1,4,8,3,5,5,3,4,8,7,9,1,2,6,2,4,5,1,8,3,9,6,7,1,7,6,9,4,5,3,8,2,3,8,9,2,6,7,4,5,1] 48 186
155 [9,2,4,1,3,5,8,7,6,7,1,5,4,8,6,3,2,9,6,8,3,7,2,9,5,1,4,3,7,6,8,9,4,1,5,2,2,5,9,6,1,7,4,8,3,8,4,1,3,5,2,9,6,7,5,3,7,9,6,1,2,4,8,1,6,8,2,4,3,7,9,5,4,9,2,5,7,8,6,3,1] 36 36
156 [7,9,8,3,4,6,1,5,2,2,4,5,8,9,1,3,7,6,6,3,1,2,7,5,9,4,8,1,5,3,4,6,9,2,8,7,8,2,4,7,1,3,5,6,9,9,7,6,5,8,2,4,1,3,5,1,2,6,3,7,8,9,4,4,6,9,1,2,8,7,3,5,3,8,7,9,5,4,6,2,1] 31 168
157 [7,2,4,6,5,8,9,1,3,6,1,3,4,7,9,5,2,8,8,9,5,1,3,2,4,6,7,4,6,9,7,2,3,1,8,5,5,7,1,9,8,6,2,3,4,2,3,8,5,4,1,6,7,9,1,4,6,3,9,7,8,5,2,3,5,2,8,6,4,7,9,1,9,8,7,2,1,5,3,4,6] 52 193
158 [3,1,7,5,4,2,9,8,6,9,6,2,8,3,1,7,5,4,4,8,5,9,6,7,1,3,2,7,5,6,1,2,8,4,9,3,2,4,1,7,9,3,5,6,8,8,3,9,4,5,6,2,1,7,5,7,8,6,1,4,3,2,9,6,9,3,2,7,5,8,4,1,1,2,4,3,8,9,6,7,5] 42 24
159 [1,5,2,8,9,4,6,7,3,8,9,4,3,7,6,5,1,2,3,6,7,2,1,5,9,8,4,2,1,3,4,6,9,7,5,8,7,8,9,1,5,3,4,2,6,5,4,6,7,2,8,3,9,1,9,2,8,6,4,7,1,3,5,4,3,5,9,8,1,2,6,7,6,7,1,5,3,2,8,4,9] 50 254
160 [7,4,1,8,3,2,9,6,5,5,2,9,6,4,1,3,7,8,3,8,6,5,7,9,4,1,2,2,9,5,4,1,3,7,8,6,4,1,7,9,6,8,5,2,3,8,6,3,2,5,7,1,9,4,6,3,2,1,9,4,8,5,7,1,5,4,7,8,6,2,3,9,9,7,8,3,2,5,6,4,1] 44 848
161 [9,8,2,3,7,5,4,6,1,7,6,5,1,4,2,3,9,8,1,3,4,8,6,9,7,2,5,3,1,9,5,2,8,6,7,4,2,7,6,9,1,4,8,5,3,5,4,8,7,3,6,2,1,9,8,2,1,6,9,3,5,4,7,4,9,3,2,5,7,1,8,6,6,5,7,4,8,1,9,3,2] 46 75
162 [3,8,6,5,2,9,4,7,1,7,1,2,8,4,3,6,5,9,5,4,9,1,7,6,2,3,8,6,7,3,4,1,2,8,9,5,9,5,1,6,8,7,3,2,4,4,2,8,3,9,5,7,1,6,8,9,7,2,5,4,1,6,3,1,3,5,7,6,8,9,4,2,2,6,4,9,3,1,5,8,7] 42 61
163 [9,2,8,1,6,7,5,4,3,7,3,1,8,4,5,6,2,9,5,6,4,9,3,2,8,7,1,6,8,5,2,1,9,4,3,7,4,1,2,7,5,3,9,8,6,3,7,9,4,8,6,1,5,2,1,5,3,6,2,4,7,9,8,8,4,7,3,9,1,2,6,5,2,9,6,5,7,8,3,1,4] 46 10
164 [5,3,8,6,9,1,7,4,2,7,4,6,5,3,2,9,8,1,9,1,2,8,7,4,6,5,3,8,9,4,3,1,6,5,2,7,1,2,5,4,8,7,3,9,6,3,6,7,2,5,9,8,1,4,2,8,1,7,6,5,4,3,9,6,5,9,1,4,3,2,7,8,4,7,3,9,2,8,1,6,5] 47 94
